loan_id,sector,initial_rating,ead,Actual_Default,Predicted_Default,Risk_Score_Percent
L033489,Healthcare,AA,176087.19,0.0,0.0,9.19
L046129,Financials,AA,17460629.01,0.0,0.0,9.18
L028519,Technology,A,1084061.8,0.0,0.0,9.18
L006158,Financials,BBB,3696233.0,0.0,0.0,9.18
L044079,Financials,BBB,1097445.85,0.0,0.0,9.17
L025181,Healthcare,BBB,640736.19,0.0,0.0,9.17
L006434,Utilities,A,5481074.8,0.0,0.0,9.17
L046856,Technology,A,162603.46,0.0,0.0,9.17
L039334,Telecom,AA,3751701.38,0.0,0.0,9.17
L040174,Healthcare,BBB,625795.38,0.0,0.0,9.16
L009190,Healthcare,BB,132540.92,0.0,0.0,9.16
L048718,Industrials,BBB,999446.79,0.0,0.0,9.16
L007187,Financials,AA,1067722.32,0.0,0.0,9.16
L021412,Financials,BBB,592425.28,1.0,0.0,9.15
L046475,Healthcare,BBB,6589907.82,0.0,0.0,9.15
L016306,Energy,BBB,1088839.27,0.0,0.0,9.15
L033861,Technology,BBB,2923228.21,0.0,0.0,9.15
L019032,Healthcare,BBB,598718.69,0.0,0.0,9.14
L000991,Technology,BB,954291.2,0.0,0.0,9.14
L027820,Industrials,BBB,1598520.45,0.0,0.0,9.14
L041797,Utilities,A,1985735.25,0.0,0.0,9.14
L010826,Energy,AAA,574563.74,0.0,0.0,9.14
L009269,Consumer,BBB,629563.38,0.0,0.0,9.14
L002038,Telecom,BB,682101.69,0.0,0.0,9.13
L049096,Energy,BBB,11284817.9,0.0,0.0,9.12
L000663,Financials,BBB,22179848.84,0.0,0.0,9.12
L006638,Telecom,AA,432402.34,0.0,0.0,9.11
L010848,Utilities,BBB,4405925.91,0.0,0.0,9.11
L025980,Technology,BBB,5588660.77,0.0,0.0,9.1
L041289,Telecom,AA,1365129.74,0.0,0.0,9.09
L036721,Energy,A,5963087.08,0.0,0.0,9.09
L019081,Telecom,BBB,1797578.96,0.0,0.0,9.09
L040264,Healthcare,A,4331243.6,0.0,0.0,9.08
L026696,Industrials,BBB,36241631.98,0.0,0.0,9.08
L029539,Financials,A,46814616.65,0.0,0.0,9.08
L029838,Financials,AAA,1123236.28,0.0,0.0,9.07
L047805,Financials,BBB,9601124.6,0.0,0.0,9.07
L037777,Technology,A,387659.23,0.0,0.0,9.06
L028112,Healthcare,BBB,78781.12,0.0,0.0,9.06
L026534,Technology,A,881605.11,0.0,0.0,9.05
L039730,Retail,A,141458.34,0.0,0.0,9.05
L007870,Industrials,BBB,2480963.35,0.0,0.0,9.05
L048509,Financials,BBB,2474526.94,0.0,0.0,9.05
L009274,Consumer,BBB,324993.56,0.0,0.0,9.05
L011531,Technology,BBB,89466.61,0.0,0.0,9.05
L026578,Consumer,BBB,263944.38,0.0,0.0,9.05
L045242,Real_Estate,AA,7985794.72,0.0,0.0,9.04
L033974,Utilities,BBB,1364200.66,0.0,0.0,9.04
L015752,Consumer,BBB,121997.83,0.0,0.0,9.04
L023394,Utilities,A,5290611.36,0.0,0.0,9.04
L026150,Technology,BBB,4785186.97,0.0,0.0,9.03
L046531,Retail,BBB,202301.94,0.0,0.0,9.03
L016218,Retail,BBB,50000.0,0.0,0.0,9.03
L046841,Industrials,BB,2193750.17,0.0,0.0,9.02
L041957,Healthcare,A,1447543.06,0.0,0.0,9.02
L039955,Technology,AA,321329.05,0.0,0.0,9.02
L029620,Healthcare,A,229449.1,0.0,0.0,9.02
L026099,Retail,A,475430.57,0.0,0.0,9.01
L021954,Consumer,A,139915.93,0.0,0.0,9.0
L027613,Healthcare,A,2896584.23,0.0,0.0,9.0
L000432,Telecom,BBB,3094179.54,0.0,0.0,8.99
L038243,Consumer,BBB,19757053.29,0.0,0.0,8.99
L035939,Healthcare,BBB,159618.63,0.0,0.0,8.99
L008306,Technology,BBB,78378.58,0.0,0.0,8.99
L030071,Industrials,BBB,282026.76,0.0,0.0,8.98
L031445,Financials,BBB,17700131.94,0.0,0.0,8.98
L036156,Healthcare,BBB,90622.4,0.0,0.0,8.97
L000389,Consumer,BBB,2156315.76,0.0,0.0,8.97
L038977,Utilities,A,1555464.23,0.0,0.0,8.97
L020051,Utilities,A,4280651.84,0.0,0.0,8.97
L041528,Industrials,BBB,465788.67,0.0,0.0,8.97
L035844,Industrials,AA,676419.97,0.0,0.0,8.95
L049052,Utilities,A,2299398.05,0.0,0.0,8.95
L015949,Industrials,BBB,2322449.75,0.0,0.0,8.95
L002255,Real_Estate,A,365839.55,0.0,0.0,8.94
L004072,Consumer,BBB,5171724.0,0.0,0.0,8.94
L012554,Energy,A,460229.59,0.0,0.0,8.94
L027830,Consumer,BBB,605720.34,0.0,0.0,8.94
L028886,Energy,A,581336.35,0.0,0.0,8.94
L030852,Technology,BBB,1190886.86,0.0,0.0,8.93
L001394,Utilities,A,256885.81,0.0,0.0,8.93
L011357,Technology,BBB,461174.85,0.0,0.0,8.93
L010867,Retail,A,385257.35,0.0,0.0,8.93
L018498,Consumer,BBB,165491.96,0.0,0.0,8.92
L047885,Telecom,BBB,843472.88,0.0,0.0,8.92
L024690,Utilities,A,659198.76,0.0,0.0,8.92
L028536,Technology,AA,943582.1,0.0,0.0,8.92
L028146,Energy,AA,2067944.54,0.0,0.0,8.92
L013185,Healthcare,A,427695.85,0.0,0.0,8.91
L040296,Energy,A,287109.18,0.0,0.0,8.91
L020703,Technology,BBB,596608.75,0.0,0.0,8.91
L011205,Telecom,AA,1148836.4,0.0,0.0,8.91
L029356,Technology,BBB,861728.13,0.0,0.0,8.91
L020957,Financials,BBB,4186725.5,0.0,0.0,8.9
L028032,Industrials,BBB,1843631.65,0.0,0.0,8.9
L020529,Financials,BBB,3293319.78,0.0,0.0,8.89
L040890,Healthcare,AA,508123.58,0.0,0.0,8.89
L005619,Healthcare,A,96166.27,0.0,0.0,8.88
L049391,Utilities,AA,866509.57,0.0,0.0,8.88
L018434,Telecom,A,3024670.06,0.0,0.0,8.87
L035479,Telecom,BBB,341145.15,0.0,0.0,8.87
L029855,Healthcare,A,1988997.01,0.0,0.0,8.87
L044083,Telecom,AAA,3903852.72,0.0,0.0,8.86
L005626,Telecom,AAA,1970105.33,0.0,0.0,8.86
L022693,Industrials,AA,1535273.77,0.0,0.0,8.86
L001696,Energy,BBB,3171123.95,0.0,0.0,8.86
L022983,Telecom,BBB,9680146.74,0.0,0.0,8.86
L027667,Real_Estate,BBB,2028426.54,0.0,0.0,8.86
L042238,Financials,A,8443794.14,0.0,0.0,8.86
L028266,Technology,A,1343133.45,0.0,0.0,8.85
L039098,Energy,A,1427841.46,0.0,0.0,8.85
L023666,Real_Estate,BB,1248283.17,0.0,0.0,8.85
L001119,Consumer,BBB,114609.91,0.0,0.0,8.85
L016086,Retail,BBB,201855.53,0.0,0.0,8.85
L021885,Real_Estate,BBB,4942022.07,0.0,0.0,8.85
L031486,Real_Estate,BBB,631923.07,0.0,0.0,8.84
L046622,Industrials,A,2948298.63,0.0,0.0,8.84
L032821,Utilities,BBB,1572717.52,0.0,0.0,8.83
L014508,Retail,BBB,50000.0,0.0,0.0,8.83
L046288,Consumer,BBB,1466348.3,0.0,0.0,8.83
L014535,Telecom,A,1902996.19,0.0,0.0,8.83
L014089,Financials,BBB,12040213.09,0.0,0.0,8.83
L048745,Technology,BBB,6572065.94,0.0,0.0,8.83
L042272,Energy,BBB,1060236.92,0.0,0.0,8.83
L035158,Consumer,A,648482.52,0.0,0.0,8.82
L030274,Industrials,A,1431115.45,0.0,0.0,8.82
L033420,Utilities,BBB,1776620.94,0.0,0.0,8.82
L009887,Industrials,A,493809.05,0.0,0.0,8.81
L018561,Financials,A,1815458.04,0.0,0.0,8.81
L014871,Technology,BBB,643176.73,0.0,0.0,8.81
L037861,Utilities,AAA,2541724.08,0.0,0.0,8.81
L017308,Healthcare,A,352573.1,0.0,0.0,8.81
L029372,Technology,BB,6384834.93,0.0,0.0,8.81
L019138,Consumer,AAA,624103.53,0.0,0.0,8.8
L044500,Telecom,A,2208796.71,0.0,0.0,8.8
L017364,Consumer,A,1872876.7,0.0,0.0,8.8
L044735,Financials,BBB,11404496.84,0.0,0.0,8.8
L033408,Energy,A,1684755.96,0.0,0.0,8.8
L002380,Energy,A,3321165.76,0.0,0.0,8.79
L033274,Telecom,BBB,446963.1,0.0,0.0,8.79
L045795,Consumer,A,233582.52,0.0,0.0,8.79
L040842,Telecom,AAA,395637.7,0.0,0.0,8.79
L039184,Technology,BBB,2354753.67,0.0,0.0,8.79
L020130,Telecom,BBB,1692484.55,0.0,0.0,8.78
L023539,Telecom,BBB,3775712.33,0.0,0.0,8.78
L017573,Healthcare,AA,392631.19,0.0,0.0,8.78
L015038,Industrials,AA,1840448.73,0.0,0.0,8.77
L037658,Energy,A,5655496.83,0.0,0.0,8.77
L025477,Industrials,BBB,11072706.97,0.0,0.0,8.76
L045092,Telecom,AA,1117053.45,0.0,0.0,8.76
L012954,Energy,BBB,156460.95,0.0,0.0,8.76
L005733,Healthcare,BBB,214093.56,0.0,0.0,8.76
L032516,Real_Estate,BBB,7211357.0,0.0,0.0,8.75
L026198,Utilities,A,3067984.52,0.0,0.0,8.75
L046074,Energy,A,1223621.86,0.0,0.0,8.75
L010842,Industrials,BBB,278853.43,0.0,0.0,8.74
L004575,Retail,A,677318.83,0.0,0.0,8.74
L018315,Consumer,BBB,914987.44,0.0,0.0,8.74
L032916,Real_Estate,AA,2704492.54,0.0,0.0,8.74
L035831,Financials,AA,8737514.7,0.0,0.0,8.74
L005420,Technology,BBB,2081705.71,0.0,0.0,8.74
L040059,Telecom,A,362091.11,0.0,0.0,8.74
L027895,Industrials,A,462341.17,0.0,0.0,8.72
L033300,Healthcare,BBB,426595.28,0.0,0.0,8.71
L006794,Energy,BBB,653935.85,0.0,0.0,8.7
L048744,Utilities,BBB,7122870.11,0.0,0.0,8.7
L049253,Telecom,BBB,689365.44,0.0,0.0,8.69
L019048,Retail,BB,176683.9,0.0,0.0,8.69
L045976,Technology,BBB,10333525.38,0.0,0.0,8.69
L027081,Energy,BBB,531594.06,0.0,0.0,8.69
L010701,Consumer,BBB,1251113.51,0.0,0.0,8.68
L035224,Technology,BBB,4046185.92,0.0,0.0,8.68
L005096,Real_Estate,BBB,3768345.64,0.0,0.0,8.67
L017051,Healthcare,AA,3460384.74,0.0,0.0,8.67
L001750,Industrials,A,3732821.38,0.0,0.0,8.66
L040109,Consumer,BBB,750799.05,0.0,0.0,8.66
L013625,Real_Estate,A,1370873.94,0.0,0.0,8.65
L033531,Real_Estate,BBB,3105867.14,0.0,0.0,8.65
L032233,Financials,AAA,2387780.93,0.0,0.0,8.65
L012693,Financials,AA,24399985.39,0.0,0.0,8.65
L033083,Telecom,BBB,1436873.27,0.0,0.0,8.64
L043159,Energy,A,1748244.7,0.0,0.0,8.64
L003815,Financials,BBB,1594567.8,0.0,0.0,8.64
L010642,Technology,BBB,1758577.81,0.0,0.0,8.63
L041948,Healthcare,BBB,3992224.62,0.0,0.0,8.63
L015363,Utilities,A,4536862.82,0.0,0.0,8.62
L044113,Real_Estate,AAA,1369664.82,0.0,0.0,8.62
L009601,Telecom,A,4968662.35,0.0,0.0,8.62
L027551,Utilities,B,10880925.3,0.0,0.0,8.62
L005396,Consumer,BBB,360741.39,0.0,0.0,8.61
L011762,Consumer,AA,321795.47,0.0,0.0,8.61
L001342,Real_Estate,BBB,1452146.13,0.0,0.0,8.61
L042279,Healthcare,BBB,1644975.09,0.0,0.0,8.6
L040009,Technology,A,3640670.99,0.0,0.0,8.6
L006681,Utilities,A,4506705.36,0.0,0.0,8.6
L027595,Energy,AA,5467918.72,0.0,0.0,8.59
L001956,Energy,AAA,4571699.78,0.0,0.0,8.59
L040301,Consumer,A,1543429.28,0.0,0.0,8.58
L033611,Consumer,A,4170866.27,0.0,0.0,8.57
L043489,Consumer,A,303799.94,0.0,0.0,8.57
L014537,Industrials,BBB,120324.55,0.0,0.0,8.57
L048535,Healthcare,BBB,720749.36,0.0,0.0,8.56
L023674,Real_Estate,AA,9311825.41,0.0,0.0,8.55
L049909,Industrials,BBB,795454.7,0.0,0.0,8.54
L006280,Financials,BBB,824452.36,0.0,0.0,8.54
L009029,Retail,BBB,142827.22,0.0,0.0,8.54
L042531,Real_Estate,BBB,501495.77,0.0,0.0,8.54
L009725,Healthcare,BBB,254807.66,0.0,0.0,8.53
L048756,Energy,BBB,7756425.65,0.0,0.0,8.52
L022790,Healthcare,BBB,1383380.35,0.0,0.0,8.52
L003070,Consumer,AAA,3209080.99,0.0,0.0,8.52
L014504,Consumer,BBB,262133.53,0.0,0.0,8.52
L022536,Consumer,AAA,384696.47,0.0,0.0,8.51
L041579,Healthcare,BBB,1349480.69,0.0,0.0,8.51
L033813,Healthcare,BBB,461395.41,0.0,0.0,8.51
L047676,Technology,AA,3019356.12,0.0,0.0,8.5
L041342,Energy,AA,4165280.19,0.0,0.0,8.49
L016987,Consumer,A,2419556.25,0.0,0.0,8.49
L022307,Healthcare,A,2794490.18,0.0,0.0,8.49
L021005,Telecom,BBB,2700139.45,0.0,0.0,8.48
L033181,Healthcare,A,133588.1,0.0,0.0,8.48
L033555,Utilities,A,4632571.15,0.0,0.0,8.47
L047955,Retail,BBB,600564.77,0.0,0.0,8.47
L048002,Technology,BBB,320822.6,0.0,0.0,8.47
L040088,Healthcare,A,749054.07,0.0,0.0,8.47
L036469,Real_Estate,BBB,6662928.59,0.0,0.0,8.47
L037011,Energy,AAA,1865115.34,0.0,0.0,8.46
L030073,Consumer,BBB,1268649.23,0.0,0.0,8.46
L017857,Consumer,BBB,1543984.54,0.0,0.0,8.45
L018301,Real_Estate,AA,475187.39,0.0,0.0,8.45
L030277,Healthcare,AA,2272275.28,0.0,0.0,8.45
L033838,Industrials,BBB,670954.63,0.0,0.0,8.42
L009256,Real_Estate,A,823074.56,0.0,0.0,8.42
L014065,Retail,BBB,112473.15,0.0,0.0,8.42
L012726,Technology,A,1806116.26,0.0,0.0,8.42
L035342,Utilities,A,19766838.9,0.0,0.0,8.42
L007910,Real_Estate,A,680783.34,0.0,0.0,8.41
L019625,Technology,BBB,1318306.68,0.0,0.0,8.41
L039679,Consumer,BBB,439416.95,0.0,0.0,8.4
L030798,Healthcare,A,3614661.13,0.0,0.0,8.4
L043816,Real_Estate,AAA,2429497.89,0.0,0.0,8.4
L001925,Real_Estate,A,9119404.88,0.0,0.0,8.4
L023537,Financials,BBB,2855652.88,0.0,0.0,8.39
L034368,Energy,AAA,6174353.11,0.0,0.0,8.39
L043908,Healthcare,BBB,4561540.65,0.0,0.0,8.39
L024180,Consumer,AA,3841295.66,0.0,0.0,8.39
L022474,Healthcare,A,1060028.52,0.0,0.0,8.38
L047523,Technology,BBB,75449.68,0.0,0.0,8.38
L001883,Financials,A,1109147.69,0.0,0.0,8.38
L003258,Consumer,A,429200.71,0.0,0.0,8.37
L007006,Real_Estate,BBB,9685633.84,0.0,0.0,8.37
L012658,Technology,BBB,674318.34,0.0,0.0,8.36
L047698,Technology,BB,1871558.44,1.0,0.0,8.35
L033868,Utilities,AA,17294032.78,0.0,0.0,8.35
L007564,Energy,BB,3226804.47,0.0,0.0,8.35
L043850,Utilities,AA,520742.8,0.0,0.0,8.35
L037035,Utilities,A,3371897.31,0.0,0.0,8.34
L046092,Financials,AA,3768030.26,0.0,0.0,8.33
L008053,Technology,BBB,4738717.53,0.0,0.0,8.33
L038074,Consumer,BB,277994.29,0.0,0.0,8.32
L024362,Energy,AAA,1106653.62,0.0,0.0,8.31
L043112,Industrials,BBB,1946343.9,0.0,0.0,8.31
L032305,Consumer,A,508742.1,0.0,0.0,8.3
L027061,Retail,AA,53092.78,0.0,0.0,8.3
L019480,Utilities,AAA,3511144.02,0.0,0.0,8.3
L021306,Consumer,A,1159626.31,0.0,0.0,8.3
L015007,Healthcare,BBB,3220390.93,0.0,0.0,8.3
L000150,Retail,AAA,51988.18,0.0,0.0,8.29
L003081,Technology,BBB,4220811.94,0.0,0.0,8.29
L029914,Retail,BBB,176849.44,0.0,0.0,8.29
L004494,Consumer,BBB,629164.88,0.0,0.0,8.28
L045559,Retail,BBB,7270832.37,0.0,0.0,8.28
L028810,Healthcare,BBB,999568.05,0.0,0.0,8.28
L011893,Technology,BBB,6931292.07,0.0,0.0,8.27
L013536,Utilities,AAA,3120258.1,0.0,0.0,8.27
L035407,Utilities,AA,234871.45,0.0,0.0,8.27
L022270,Telecom,AAA,1652664.64,0.0,0.0,8.27
L045837,Energy,BBB,1932602.9,0.0,0.0,8.27
L023212,Healthcare,BBB,387421.91,0.0,0.0,8.26
L022306,Industrials,A,3943311.89,0.0,0.0,8.25
L000189,Telecom,BBB,19421947.33,0.0,0.0,8.25
L012514,Technology,BBB,6156553.23,0.0,0.0,8.25
L027642,Industrials,AAA,3414712.21,0.0,0.0,8.24
L046639,Real_Estate,BBB,8132814.8,0.0,0.0,8.24
L028988,Industrials,AA,103860.86,0.0,0.0,8.24
L003528,Healthcare,BBB,73862.84,0.0,0.0,8.23
L023548,Healthcare,BBB,1142431.25,0.0,0.0,8.23
L002795,Industrials,AA,5593235.76,0.0,0.0,8.22
L040744,Real_Estate,AA,633441.15,0.0,0.0,8.22
L017583,Retail,A,111456.86,0.0,0.0,8.22
L015310,Technology,AAA,2977913.0,0.0,0.0,8.22
L004606,Healthcare,BB,1196821.84,0.0,0.0,8.21
L033390,Consumer,BBB,434165.36,0.0,0.0,8.2
L036074,Energy,BB,2469974.0,0.0,0.0,8.2
L005945,Utilities,BBB,1129728.75,0.0,0.0,8.19
L015342,Utilities,A,230030.76,0.0,0.0,8.19
L035729,Utilities,BBB,3619112.9,0.0,0.0,8.19
L008270,Financials,BBB,947508.57,0.0,0.0,8.18
L041319,Telecom,AA,227609.4,0.0,0.0,8.18
L033029,Real_Estate,BBB,217344.04,0.0,0.0,8.18
L006728,Telecom,BBB,3421310.05,0.0,0.0,8.18
L049022,Energy,A,1468473.4,0.0,0.0,8.18
L006612,Utilities,BBB,1316918.19,0.0,0.0,8.17
L042843,Healthcare,AAA,2827068.46,0.0,0.0,8.17
L040569,Healthcare,BBB,1281348.24,0.0,0.0,8.17
L006934,Energy,AA,2082786.59,0.0,0.0,8.16
L000092,Industrials,AAA,2992046.84,0.0,0.0,8.16
L007813,Financials,BBB,4121478.65,0.0,0.0,8.16
L017989,Financials,AA,6453425.23,0.0,0.0,8.15
L044071,Technology,A,1028122.87,0.0,0.0,8.14
L026596,Utilities,A,830051.04,0.0,0.0,8.14
L043606,Healthcare,A,252830.16,0.0,0.0,8.13
L021385,Energy,AA,719613.21,0.0,0.0,8.13
L033614,Technology,BBB,192321.07,0.0,0.0,8.12
L043868,Healthcare,A,59653.36,0.0,0.0,8.12
L041049,Real_Estate,BBB,2801175.13,0.0,0.0,8.11
L029970,Energy,BBB,968433.69,0.0,0.0,8.11
L009803,Industrials,A,5994183.38,0.0,0.0,8.1
L001475,Technology,BBB,8541714.41,0.0,0.0,8.1
L043021,Healthcare,BB,185262.82,0.0,0.0,8.09
L031822,Healthcare,BBB,4022665.28,0.0,0.0,8.09
L005152,Utilities,BBB,7867031.02,0.0,0.0,8.07
L046623,Healthcare,BBB,64320.73,0.0,0.0,8.07
L015487,Utilities,AA,365711.08,0.0,0.0,8.07
L004221,Telecom,A,254513.7,0.0,0.0,8.07
L003800,Healthcare,AA,2714918.67,0.0,0.0,8.06
L004045,Healthcare,BBB,436765.46,0.0,0.0,8.06
L047664,Energy,BBB,254783.14,0.0,0.0,8.06
L008396,Retail,BBB,85106.2,0.0,0.0,8.04
L009073,Financials,A,3238586.79,0.0,0.0,8.04
L024400,Healthcare,BB,395671.83,0.0,0.0,8.04
L037595,Consumer,BBB,60997.51,0.0,0.0,8.04
L024125,Healthcare,A,456944.8,0.0,0.0,8.04
L020879,Technology,A,5477583.77,0.0,0.0,8.04
L021771,Utilities,A,226975.24,0.0,0.0,8.03
L018217,Utilities,A,710867.0,0.0,0.0,8.03
L027158,Technology,AA,1432210.69,0.0,0.0,8.03
L012149,Industrials,BBB,2777108.59,0.0,0.0,8.02
L036667,Technology,AAA,2192112.38,0.0,0.0,8.02
L035830,Healthcare,BBB,3743716.18,0.0,0.0,8.02
L017656,Healthcare,A,4849246.56,0.0,0.0,8.0
L012997,Telecom,BBB,6929282.17,0.0,0.0,8.0
L043546,Utilities,BB,894391.12,0.0,0.0,8.0
L040506,Industrials,BBB,588873.98,0.0,0.0,8.0
L015563,Industrials,BBB,3169283.88,0.0,0.0,7.99
L001254,Real_Estate,A,3853199.33,0.0,0.0,7.99
L015952,Energy,BBB,2004905.45,0.0,0.0,7.99
L000973,Technology,A,907062.59,0.0,0.0,7.99
L045745,Energy,A,3177049.86,0.0,0.0,7.99
L024521,Utilities,AAA,13764957.06,0.0,0.0,7.99
L042824,Telecom,BBB,422949.41,0.0,0.0,7.98
L000875,Consumer,BBB,1012033.32,0.0,0.0,7.98
L009144,Financials,BBB,6851034.59,0.0,0.0,7.98
L033993,Telecom,AA,10020347.97,0.0,0.0,7.97
L027348,Consumer,BBB,1050673.88,0.0,0.0,7.97
L010307,Industrials,AA,448600.31,0.0,0.0,7.97
L004238,Technology,BBB,598581.36,0.0,0.0,7.96
L008007,Technology,A,3305984.77,0.0,0.0,7.96
L028336,Consumer,A,395401.14,0.0,0.0,7.95
L013816,Healthcare,A,4555362.74,0.0,0.0,7.94
L027109,Industrials,BBB,14632549.04,0.0,0.0,7.94
L016245,Telecom,AAA,2150357.96,0.0,0.0,7.94
L034887,Real_Estate,BBB,3184788.12,0.0,0.0,7.94
L012129,Retail,AA,72823.24,0.0,0.0,7.93
L010064,Telecom,BBB,31911901.42,0.0,0.0,7.93
L004713,Healthcare,AA,132813.92,0.0,0.0,7.93
L011487,Financials,BBB,6751467.74,0.0,0.0,7.92
L033630,Retail,A,275277.82,0.0,0.0,7.92
L029040,Real_Estate,A,1189632.6,0.0,0.0,7.92
L047621,Utilities,A,3718913.03,0.0,0.0,7.92
L025739,Utilities,A,3615639.33,0.0,0.0,7.91
L017276,Industrials,A,2399274.53,0.0,0.0,7.91
L029216,Utilities,AA,1405804.61,0.0,0.0,7.91
L022106,Consumer,BBB,518407.81,0.0,0.0,7.9
L032728,Healthcare,BBB,402551.56,0.0,0.0,7.9
L010927,Healthcare,A,472414.51,0.0,0.0,7.9
L049926,Energy,A,1719617.91,0.0,0.0,7.89
L021028,Financials,AA,5776938.49,0.0,0.0,7.89
L031541,Telecom,A,2478568.65,0.0,0.0,7.88
L039396,Healthcare,BBB,4397303.28,0.0,0.0,7.88
L025263,Utilities,BBB,1884920.93,0.0,0.0,7.87
L019381,Telecom,BBB,4344353.47,0.0,0.0,7.87
L032583,Utilities,BB,992270.84,0.0,0.0,7.87
L019064,Real_Estate,AAA,4918802.66,0.0,0.0,7.87
L000928,Industrials,A,503386.96,0.0,0.0,7.86
L046508,Retail,A,1616850.68,0.0,0.0,7.86
L047515,Energy,BB,671533.96,0.0,0.0,7.84
L000188,Retail,BBB,106271.98,0.0,0.0,7.84
L034006,Retail,BBB,563963.71,0.0,0.0,7.84
L044717,Financials,BBB,1646500.7,0.0,0.0,7.83
L012513,Technology,A,1313926.47,0.0,0.0,7.83
L008387,Financials,A,26041230.45,0.0,0.0,7.82
L012138,Energy,BBB,8781063.17,0.0,0.0,7.82
L048851,Technology,A,1613382.72,0.0,0.0,7.82
L037568,Healthcare,AAA,2353268.06,0.0,0.0,7.81
L016319,Utilities,BB,5207767.93,0.0,0.0,7.81
L044190,Healthcare,BBB,1494290.07,0.0,0.0,7.81
L010762,Telecom,A,4854253.37,0.0,0.0,7.8
L014042,Real_Estate,BBB,1840138.48,0.0,0.0,7.79
L004535,Healthcare,A,1346825.53,0.0,0.0,7.79
L010684,Financials,BBB,4449051.28,0.0,0.0,7.78
L027078,Utilities,BBB,1498502.56,0.0,0.0,7.78
L026096,Healthcare,A,1760228.66,0.0,0.0,7.78
L031590,Financials,AA,9021570.84,0.0,0.0,7.78
L034724,Financials,AA,9715759.27,0.0,0.0,7.78
L020147,Real_Estate,AA,1201884.1,0.0,0.0,7.77
L031952,Healthcare,BBB,70309.87,0.0,0.0,7.77
L015338,Healthcare,BBB,1138895.84,0.0,0.0,7.77
L008666,Consumer,A,55277.85,0.0,0.0,7.77
L036662,Technology,A,5311501.46,0.0,0.0,7.77
L031075,Consumer,AA,391516.15,0.0,0.0,7.76
L001868,Energy,AAA,3931127.51,0.0,0.0,7.76
L002483,Retail,AAA,1526128.44,0.0,0.0,7.76
L039692,Consumer,A,604058.39,0.0,0.0,7.76
L046026,Technology,AA,2669522.11,0.0,0.0,7.75
L004776,Industrials,A,371875.31,0.0,0.0,7.75
L019143,Consumer,BBB,1434818.1,0.0,0.0,7.75
L020474,Energy,BBB,2796240.27,0.0,0.0,7.73
L007443,Financials,BBB,1898082.13,0.0,0.0,7.73
L003807,Utilities,A,465876.99,0.0,0.0,7.73
L030319,Healthcare,AAA,219706.94,0.0,0.0,7.72
L017531,Consumer,AAA,496227.45,0.0,0.0,7.72
L001200,Retail,BBB,334046.83,0.0,0.0,7.71
L026275,Healthcare,A,398582.32,0.0,0.0,7.7
L011852,Consumer,AA,116676.86,0.0,0.0,7.69
L026482,Consumer,A,2032694.8,0.0,0.0,7.69
L045752,Healthcare,BBB,8060442.69,0.0,0.0,7.69
L021032,Energy,AA,2117173.58,0.0,0.0,7.67
L036493,Energy,A,8983367.79,0.0,0.0,7.67
L013961,Utilities,BB,177105.5,0.0,0.0,7.67
L031324,Retail,BBB,1062013.31,0.0,0.0,7.67
L049662,Real_Estate,A,1897451.0,0.0,0.0,7.66
L038322,Healthcare,BBB,128884.0,0.0,0.0,7.66
L017913,Telecom,BBB,3621745.26,0.0,0.0,7.66
L001288,Technology,A,282068.84,0.0,0.0,7.66
L018997,Financials,BBB,19078128.33,0.0,0.0,7.66
L005227,Consumer,BBB,211618.19,0.0,0.0,7.66
L049922,Industrials,BBB,3045297.36,0.0,0.0,7.66
L026914,Industrials,BB,257419.78,0.0,0.0,7.66
L026146,Healthcare,A,392795.77,0.0,0.0,7.65
L030809,Utilities,BB,106366.08,0.0,0.0,7.64
L008368,Technology,BBB,3892508.63,0.0,0.0,7.64
L018383,Telecom,AAA,1391759.36,0.0,0.0,7.63
L012623,Real_Estate,A,1772489.98,0.0,0.0,7.63
L039553,Consumer,BBB,193040.43,0.0,0.0,7.61
L048637,Healthcare,A,1996500.02,0.0,0.0,7.61
L021514,Healthcare,A,2501714.72,0.0,0.0,7.61
L023207,Consumer,AA,671643.97,0.0,0.0,7.61
L016108,Energy,BB,2389147.1,0.0,0.0,7.6
L006101,Technology,BB,585586.48,0.0,0.0,7.6
L005288,Real_Estate,BBB,604307.16,0.0,0.0,7.6
L023986,Industrials,BBB,1042750.56,0.0,0.0,7.6
L006113,Healthcare,A,95326.2,0.0,0.0,7.58
L035202,Utilities,A,604251.96,0.0,0.0,7.57
L043536,Financials,AA,924532.69,0.0,0.0,7.57
L005453,Industrials,BBB,5982513.64,0.0,0.0,7.57
L041809,Energy,AA,18142054.67,0.0,0.0,7.55
L037619,Healthcare,BBB,1182879.08,0.0,0.0,7.54
L020406,Telecom,AAA,2419514.9,0.0,0.0,7.54
L030164,Energy,BBB,888538.48,0.0,0.0,7.54
L034366,Healthcare,A,3261602.56,0.0,0.0,7.53
L011200,Energy,BBB,4252331.76,0.0,0.0,7.53
L022052,Technology,BBB,4341835.97,0.0,0.0,7.52
L045056,Industrials,BB,2334393.8,0.0,0.0,7.52
L014968,Telecom,BBB,903874.31,0.0,0.0,7.52
L040222,Consumer,BB,620630.98,0.0,0.0,7.51
L048574,Technology,A,352862.4,0.0,0.0,7.51
L009066,Technology,BBB,421057.37,0.0,0.0,7.5
